username,anime_id,score
arpia97,358,2.0
RisottoNero1337,37078,8.0
Katie_Star77,31043,6.0
-David,36456,8.0
Riotpilot14-15,467,8.0
Cafune-,40028,8.0
prateekbhati,15809,6.0
arkandi,44524,6.0
KatShortwick,39533,10.0
Tibler,37055,9.0
Thunder__Bunny,37823,4.0
Kashifam,51535,9.0
MoonAegyo,901,8.0
Caguuu,39324,9.0
Rkelt,6956,9.0
Moonbee_0,43299,10.0
Monstruox23,50652,10.0
Monkey_D_Alif_21,41312,6.0
asahi22,3007,7.0
-Animewatcher-,37150,9.0
COMICALGRAIN,50796,9.0
Thundji,49776,9.0
poyomon99,15583,7.0
MooneBoy24,40056,6.0
KatOtaku,54775,6.0
Karma-Senpai,36649,6.0
CaelDeus,41467,8.0
Monzue,4037,5.0
-EpicMan-,41590,7.0
-Hotaru_,23289,8.0
Thomas_Atwood,34240,7.0
MoonyDoony,31478,7.0
Caerulcifer,10793,9.0
Karurosu_ncz,33505,7.0
Cacadepollo,6114,8.0
KatOtaku,39905,9.0
asaii,5680,8.0
Fpt_leyenda1105,1575,10.0
Forsterbomb,34934,4.0
Ca7,30831,8.0
arppit,35889,7.0
arxminzz,35740,8.0
Tiame,34055,6.0
as_yuuki789,32083,6.0
CXRBXRUS,37982,8.0
Katherina16,33157,6.0
artemisthemp,40956,6.0
KarlVonWolffe,31240,6.0
Cadisven,37719,6.0
pseudofiji,11617,8.0
Katman666,39617,4.0
Franchize57,24415,9.0
-Kurena-,30831,8.0
itikitty,50088,5.0
KatoSama997,42625,7.0
RissaVik,444,10.0
Fr0nzy,28891,10.0
iwsifakismag,10079,6.0
MonoText,52736,5.0
ThomasGremory,10259,6.0
Katriel,28735,10.0
ivanjrs,4155,10.0
Foolsome,23289,9.0
Mondhalika,52046,6.0
FoolyCooly01,56784,8.0
RiveTTo,37976,8.0
arya333,11737,8.0
praggg,35639,9.0
istshorty,41488,5.0
TidierBubble,23037,3.0
Thundji,11741,8.0
Ripah,121,9.0
TikkiWiii,54790,8.0
Thresandy,50203,7.0
Kaseen_Kachow,25777,8.0
Riptos,35540,7.0
Karuchi,578,8.0
Forever_Dead,37991,10.0
Riux,34383,1.0
KatsuKaizo,5040,7.0
Monatsu,31478,8.0
KasuraGirl,15225,7.0
-BeQ-,6438,7.0
princesssteIIa,11061,9.0
Karuto90,1132,8.0
itadoriii,4087,8.0
Monkey_D_Alif_21,42670,8.0
Thoru_UwU,6325,10.0
-Aeriel-,10321,6.0
Cabriti,48661,10.0
Katreena,94,9.0
Thornister,15315,6.0
TiTaNoiD,38790,6.0
Forsterbomb,37719,3.0
Karumine,6747,7.0
Rioju_06,35180,8.0
Fountain_Of_Milk,35417,7.0
FourSeasonSage,85,9.0
Moonraker009,523,10.0
itsDespera,7248,2.0
Frank-Senpai_89,53065,8.0
Karol11na,58567,10.0
arterieee,29067,8.0
Moonyp,29976,5.0
prado086432,37347,6.0
arnold5000,54265,7.0
MonokuroKinema,16201,7.0
MonnieohMonnie,1559,8.0
artgamer0916,40956,8.0
KaseySau,9941,7.0
Folsks,36407,7.0
-Bungee_Gum,31964,5.0
KarmaxD,9253,9.0
-Itachi_Uchiha,31404,9.0
ashuran9007,52985,5.0
praveen97,35760,8.0
Forrest-_-tt,30296,1.0
Foolishweeb,777,6.0
FrankPT,51213,8.0
arkanpm,39195,8.0
arrrrsh,23755,7.0
FoxKingAzod,11597,4.0
Moonl1tS,38790,7.0
Thoragorn,8769,7.0
arunbainz,15037,5.0
-Ichihara-Yuuko-,156,9.0
itz_stn,22145,9.0
Fox0073,40748,10.0
MooMooFluff,28819,8.0
-Luffy_,16894,7.0
arth2809,47391,7.0
Tiger19,59131,7.0
ThunderBird,6211,7.0
CaffeineCrusader,33094,7.0
aruuuimi,26243,8.0
Foxotonic,22535,8.0
Rlyehh,37779,9.0
ForVice,17895,10.0
Thomas466,39196,9.0
Foxx0108,38528,6.0
ashkanmh,40748,8.0
FosterSon,25157,7.0
Katsuna,39535,9.0
-KoNaChan-,1888,8.0
ivura,33654,8.0
CRG,35062,8.0
-Akirion-,50410,7.0
asaba_yorune,38040,8.0
Fractured-Image,2236,6.0
Kasoki,1,9.0
Risee_iei,40436,5.0
Monkey648,11741,10.0
Risha_Haruki,53580,9.0
Kashik,15689,9.0
Monkeydyuki,52034,8.0
Thuron,41353,8.0
ThymeSeyU,54898,9.0
-GabiZ-,18139,8.0
Katekl,416,7.0
Risuo,2966,10.0
Foxi999,35760,8.0
---Mirai---,25345,7.0
Tichoslapek,30778,6.0
aromanga,36317,5.0
FouleBazarD,34544,7.0
Kasuga_Arata48,19101,7.0
Katsura_Eikichi,29803,9.0
princesskamila,51781,8.0
Ristiriita,50380,7.0
Monigatari,29095,8.0
Rinto-kun,30654,9.0
Thunder1227,57050,7.0
Moonister,48417,6.0
RishJD,32772,7.0
CNoone,846,8.0
asdfignacio,48736,9.0
-Droid-,22265,8.0
----shia,47250,5.0
Monkeyke,18507,8.0
Riridesu,20,7.0
itikitty,5902,4.0
Cai_Gamer,40010,10.0
arkandi,41389,7.0
Karudima,8525,5.0
prewttyodd,33050,8.0
Francesco_Bossio,40211,10.0
ThunderstormTDM,22839,9.0
RoXas_MMIV,28677,8.0
Riwn66,51179,9.0
Fouton,12565,8.0
Tiago_Reis93,39783,8.0
-Kirito,34519,10.0
ivoza,11577,7.0
artemisthemp,34914,7.0
Formidable_MAL,6030,9.0
MonkeSupremacy,23199,7.0
ThunderstormTDM,2674,7.0
Rippers11,35760,10.0
ThundeRR-Sama,37779,8.0
Rivi_24,28851,9.0
its-jsan,50709,9.0
Katsuki,5734,7.0
COHROSE,31456,7.0
Cakethatisall,25519,8.0
prism__,51009,10.0
KasrkinSaser,18753,8.0
artfromthemist,7054,8.0
CPKsRezzy,24455,7.0
Franchize57,38843,7.0
Tiayeone,40591,9.0
-Bibs-,53148,7.0
Karumont,4382,9.0
-Carnifex,37722,7.0
Kasperstad,34161,8.0
iskandarsouza,270,8.0
Katachidfoxy,57592,7.0
asaderu,35075,8.0
KasumiSayuki,13601,8.0
Food_is_yumm,49413,10.0
MoonlightGZ,44200,8.0
psychiccupid,19671,9.0
itshSelyna,48316,6.0
CSRED,50664,9.0
-Cody-,37831,10.0
FoxTheStripper,36873,8.0
Moon013,43299,7.0
RivalS,4081,8.0
Cakyoin,24439,5.0
Moonscar,6572,8.0
Caddymus,37521,4.0
Tiagooow,35073,9.0
Foms,17643,9.0
Riptos,23847,7.0
RishiAnime007,55813,8.0
precurejunkie,10721,9.0
princessleddit,29787,5.0
Moonl1tS,23251,8.0
arvon2,52747,7.0
ashybutt,6045,7.0
asheccen,39243,9.0
RissaVik,37614,10.0
Tiago_Reis93,53379,7.0
COHROSE,34501,6.0
asadxawan,56690,3.0
FourthLion,1813,7.0
RiscoEdits,11577,7.0
Moonlith,2217,4.0
artgamer0916,11077,8.0
RitsuOkumura,20555,3.0
KasukeLp,36538,9.0
-Bloodreaper-,40586,8.0
-Hitokiri-,5152,6.0
CSJH,21845,6.0
RkSheep,38422,10.0
Monofly,39495,3.0
arshiliu,42941,8.0
-Caio,23277,8.0
-----9-----,36022,6.0
RiverboatRam,19163,6.0
as3000,6347,6.0
art_3,37999,9.0
-HoneySenpai-,51252,7.0
-FUUJIN-,27821,8.0
KatjieKat,40597,4.0
princedizzytoon,26123,10.0
Forever--Young,40472,10.0
RizelTheBaka,9756,9.0
psycogundam,1553,7.0
Katadziina-chan,10379,10.0
probreaux,38328,6.0
MontuBGTB,8841,5.0
Foxfrost208,52211,7.0
Rinxiao,41094,7.0
--Secretoben--,16700,8.0
Kasakiru,18897,8.0
itsNebura,20047,7.0
artemisxant,18897,8.0
Monsoozi,95,10.0
ForflayyO,40902,8.0
promanias,37086,7.0
Franciscojesus07,37522,8.0
Katsureki,849,10.0
-Keiko-,13807,6.0
MoonAegyo,28025,8.0
isostar25,777,9.0
ivivapi,43763,9.0
proximo,55526,9.0
-Kiraide-,16904,8.0
ivekz,1889,7.0
-Kurara-,24703,1.0
Frallan0702,34933,5.0
privateale,21507,6.0
ashurixo,523,9.0
Monster_nachos,37744,7.0
Fradischen,3225,8.0
artehene,228,10.0
Monzue,2001,10.0
Forever,133,5.0
Rion_666,40960,4.0
Moop_,48548,7.0
Tiffanys,10162,10.0
Monster_nachos,52461,7.0
Forwards,22535,7.0
TienLachowski,29974,6.0
istrie,48375,9.0
Ritsuga3,34480,5.0
iwsifakismag,10249,7.0
Kasey,38329,8.0
MonsterAmwu,36704,6.0
--Sunclaudius,4177,8.0
Moonalice,15751,6.0
Rlight,54234,7.0
Rising_Sun,24151,6.0
RitaTrindade12,33506,7.0
KarolineCristina,442,7.0
Katiica4869,11577,8.0
Tiago_Vaz_007,54449,8.0
-ISHTIAK-,40594,6.0
Frank_00,36475,8.0
Katsura_Eikichi,31338,6.0
TikoMia,49505,4.0
praghosh,53434,8.0
iwashalfawake,35338,5.0
Katalyzed,37521,7.0
psychoplast,10153,9.0
Katelynlist,34134,9.0
prometeo392,28907,7.0
Cactusaur,26243,7.0
MoonSun7u7,741,9.0
prodigy1807,39523,9.0
Moonnyo,6547,7.0
Karphyel,32863,6.0
Formutor,28755,7.0
MoniStar,11785,10.0
Riptos,19111,8.0
Kasuga_Arata48,59424,7.0
CP_Zero,52211,7.0
pris_sucks,40417,8.0
Katsumeio,11887,7.0
arradheen,1535,7.0
itshoo_,50265,7.0
iwashizue,40911,10.0
asheccen,7054,7.0
Thurbs,25283,6.0
Katsura_Joestar,36949,8.0
KasuuKun,51552,8.0
-LastPain-,5114,9.0
CSRED,51764,7.0
Ticafr,37347,7.0
-Bob-,54857,9.0
Formutor,22745,5.0
ashleypulido18,42897,10.0
Monkey_D_Alif_21,39806,2.0
MooXa3003,56980,7.0
asetrisk,40961,2.0
MontuBGTB,39547,8.0
CNoFlaw,21573,9.0
----shia,49818,8.0
Kastlecxyz,31043,7.0
KasukeLp,58638,9.0
ashuran9007,21511,7.0
Frank3nst3in,13601,9.0
itsCmac,6712,5.0
Karkato,37985,8.0
Monkey-D-Efrain,35756,8.0
RisuRisuRisu,164,10.0
pr4yer,33486,7.0
Karva1,57098,5.0
Katarushisu,6547,9.0
princeraj000,40456,8.0
itschrono,42361,4.0
CLAR-A,17074,10.0
-Ace,15809,8.0
Rinya_Alpaca,47194,9.0
-Kagaya-,57058,7.0
Rizz_y,42205,7.0
CStephen,30014,8.0
Cable52,10721,2.0
MongoDB,36792,9.0
----Haku----,41226,8.0
iuvin,53859,8.0
KarmaNouzen,38329,9.0
-Akirion-,27775,8.0
Thundard,522,9.0
artmarxism,24439,5.0
Cakeski,9253,9.0
CacoMaco,35788,10.0
Foxus,33028,8.0
its_me_lmao,22729,7.0
CabbagePants,1192,7.0
Rivitan,10161,8.0
itamarZ,37349,8.0
FoolishTaoist,31621,3.0
itzTenzy,24133,6.0
itztragic,33486,8.0
CaNNaBizZ,137,10.0
itsreihan,40852,8.0
MooDuck,21,9.0
Monoluxuria,21995,10.0
ividsc,60567,10.0
ThudSoundEffect,24781,5.0
TiagoMe,164,9.0
ash_ika,2890,8.0
FosterSon,36475,7.0
as_kostek,5630,5.0
--Vanilla--,44807,7.0
Rioju_06,41456,6.0
itsDeruta,50265,9.0
Rmekude,38408,8.0
KasietheMighty,32962,6.0
MontyCristo,50953,5.0
Rippinite,21743,7.0
CafeManager,52081,6.0
CVMA,46095,5.0
Caciulacdlac,20583,9.0
Thourivel,2926,6.0
-Cobre-,4181,7.0
RivalS,53580,7.0
Monzue,37779,10.0
RithLuffy,30276,10.0
KasietheMighty,35968,9.0
itt130,37999,8.0
itori,32494,10.0
MonkiDonki,12477,8.0
CaioCK-H,51662,6.0
arvin_1219,6945,9.0
-GABU-,24439,9.0
CMacAkira7,39701,8.0
arpia97,29829,7.0
-Kirio-,39463,9.0
prateeplus,928,5.0
pri_arts_,2655,9.0
ivan012345,48760,7.0
Tiago_Soares,40591,10.0
KatherineSndval,55866,10.0
Monkey_2077,14719,9.0
Kartik_1212,40496,7.0
C_Dann,42897,8.0
asianbearshow,210,8.0
Cal_cifer1,21561,7.0
KarlKafka,18397,5.0
Forte327,1575,10.0
Thrive2Mix,23301,8.0
Caiovdkato,14527,7.0
Forgotten_Memo,2167,7.0
RioLowell,30,9.0
Moonquirk45,41587,8.0
Thomas_Report,8795,7.0
ivanelterrible,26243,7.0
pp813,34280,7.0
itsFranny,5667,6.0
-Kirumi,44511,7.0
RiveTTo,38483,8.0
Montinihabato13,22673,8.0
Tia-Portal,44511,8.0
artist-retired,10628,7.0
-Hotaru_,150,7.0
Monzue,18397,5.0
Riten,5781,10.0
FoxyAnH,28121,10.0
-Kirino-,21267,7.0
MonsterLiebert,23755,8.0
Kashynku,36286,6.0
Monzue,57600,6.0
-KoNaChan-,3268,6.0
Rirukiddo,59130,5.0
aroiporridgu,59632,9.0
powersonic19,11743,9.0
Fountain_Of_Milk,42148,7.0
Thrawyacnt,15195,6.0
-Jaegers-,38000,9.0
Rizzles,461,7.0
Katrinvond,59160,8.0
RinsAl,2025,8.0
Monigatari,16782,10.0
CaffeineFiend,35823,10.0
Moonl1tS,762,7.0
poyomon99,37958,7.0
MoonBlade44,1195,10.0
asiangodz69,2904,9.0
pronky,11061,9.0
-----9-----,55791,8.0
-Lucilfer-,32355,6.0
prammy,5,9.0
ForcingARC,37998,6.0
Thom_dos,52215,10.0
Riptos,11065,5.0
Moon_War,40787,9.0
CMVenomSES,170,6.0
ascakai,413,1.0
arthuno,37965,9.0
-Hab-,11771,8.0
Thomas_Hiro,34599,7.0
potatosalad1,52619,5.0
Foms,5996,8.0
power_of_morgana,7,3.0
Kat0Megumi,31859,8.0
CT_BINO,36653,6.0
RivalS,38003,7.0
FootSlut,48561,9.0
Katsumeio,56179,6.0
Rio-,20021,8.0
ashuran9007,51180,10.0
-Danmaku-,45576,4.0
Monki_Julia,20785,5.0
ppots,40472,5.0
poyomon99,52034,9.0
itsmekarlyyy,597,8.0
princess_mermaid,916,8.0
KarioBaka,31798,6.0
Montebello,166,8.0
Foolishmints,39551,8.0
CLEsadra,50160,9.0
Fox-Paw,50205,4.0
Rinu_IDK,44074,7.0
MonkeDLuffy,10119,7.0
Riroshi,16239,7.0
Risuo,9181,6.0
CakeAttack,10162,9.0
artemistelle,1535,9.0
-BL0SS0M-,32287,6.0
MoonNymph,4866,1.0
Moonus,31240,9.0
-Kagaya-,52830,9.0
princessLily,2557,7.0
itsalwayssol,53356,6.0
Riquixote,1195,7.0
TikkiWiii,39388,7.0
asepdeni,2001,8.0
prrgangsta,37403,7.0
Riwn66,30,10.0
Forgotten6772,41006,8.0
FrancisM03,7647,10.0
Risubb,38198,10.0
Tichoslapek,38814,3.0
Calais_,20,7.0
CRASHBR4IN,43229,7.0
psychic_03,8142,8.0
CM2,40787,8.0
Frank,9314,8.0
-Jefuri-,39535,7.0
Fonazo,16916,8.0
MonstAR_,10162,8.0
Monix-sama,9790,7.0
-FacetiousGuy-,4155,5.0
Karokek7,50612,9.0
psi_rockin,32668,6.0
Fossanium,40313,7.0
Rirukiddo,4901,10.0
Frank-Senpai_89,50197,7.0
provec,55454,7.0
protostar98,6572,7.0
ForgottenDays_13,55454,8.0
itsBits,160,8.0
Rjboy13,36474,8.0
MonoUmbreon,5205,8.0
MoonViolet,40429,10.0
isshoniikitai,8795,10.0
Fopdoodle,34494,7.0
Ritik_Sharma,53393,8.0
Forest_1,10087,5.0
Cadu_xing,31783,8.0
Karmel,23283,5.0
-Cresent-,32182,8.0
Calaminty,35968,8.0
iveseenstuff,54900,5.0
CLEsadra,18897,7.0
-Aniki-Kamina-,37450,9.0
ThousandCuts,40620,6.0
TiaraKazuya,41848,7.0
-ISHTIAK-,4726,5.0
itsnotjack,269,5.0
Rinzler145,49891,9.0
-Katsuu-,11061,8.0
Kasuga_Arata48,10488,9.0
-Aether-,36038,8.0
prot0pixel,25777,6.0
Tiamat26,384,8.0
-DanZo-,26243,7.0
RizeleaSerafall,32380,9.0
Monofly,51065,3.0
KatOtaku,62101,4.0
Rivaliti,34299,8.0
Riten,53111,10.0
Moonpenguins,24037,8.0
-Luhui,28223,9.0
CT_BINO,24765,6.0
-Blackswordsman,42249,8.0
Foxmester38,18397,7.0
Katsuro-chan,10549,7.0
-Elegy-,60732,9.0
KatharinaDan,56348,5.0
Tigerin0,31953,8.0
Tiaago,35946,10.0
Tiame,33253,7.0
protleon,37764,3.0
Caico_P,52305,5.0
TikoMia,43523,5.0
itaii,21647,8.0
Thornboat,10863,8.0
Thomas41,26055,10.0
artikfoxa,26349,3.0
KatsuKaizo,10258,5.0
itsrj20,18277,8.0
Franciscocsjr,35860,8.0
RiskyPT,37722,8.0
Tiagosoutei,36474,10.0
-Hotaru_,4814,7.0
KatorixKorgiz,51552,6.0
--Mister_Mario--,39681,10.0
Kat0Megumi,51958,7.0
ashtefo,6347,8.0
Rinyaa,40540,9.0
Rjt,6702,9.0
Monolight,14353,8.0
Francis_G,33012,9.0
Thundji,13261,7.0
Rioton,1119,7.0
prabal04,49596,9.0
-LK-,16782,7.0
ThomasGremory,33659,5.0
armob,32553,9.0
Monou,2397,8.0
Fopdoodle,54595,9.0
Thuan224,58426,10.0
ForeverGolden,53407,10.0
RitsuTwisted,32995,5.0
Kathi835,18397,7.0
MonkeeDan,56845,3.0
Forever--Young,40842,10.0
Fox95,13759,9.0
-Keiko3-,40221,8.0
psihius,47257,9.0
Rivalisss,440,9.0
KatoSama997,35484,7.0
Tibler,15451,8.0
Karrzzzzzz,31389,7.0
-Kurara-,44511,6.0
CalabreseMuzza,9989,9.0
Thundeeeh,777,5.0
TiagoGomes,37651,3.0
artofyusefu,59192,8.0
its_skylar12,49596,9.0
Francis_G,39800,7.0
ThomeofReality,40489,7.0
-Marc,813,6.0
Monya3,430,7.0
Rioton,39198,8.0
arunkumaran,55644,8.0
Moodipoy,42938,9.0
MonkeyDMick,42249,8.0
iwantodai,39569,6.0
princenublet,38671,8.0
TidierBubble,36039,5.0
RivetingWeeb,34295,6.0
MoonBlade44,3712,10.0
Ritakuma,29803,9.0
RiseFromToilet,22147,7.0
KasaraEm13,1195,8.0
itsbabu,10408,9.0
Four420twenty,513,6.0
iwillxaveyou,10721,8.0
ash_ramen,40456,8.0
arrow-san,51958,8.0
Tik445,33486,8.0
MonkeyDZoey,22535,8.0
Cabezommm,30740,8.0
itallowinch,30015,7.0
premsai22k,48561,9.0
Karma717,43608,9.0
Fragworks,14407,7.0
arti131,33486,8.0
CTMB_Emotionless,37984,8.0
Moonlight_Arc-V,39196,8.0
itikitty,40100,6.0
prokkirin,20853,2.0
Katenou,54789,7.0
-ANIMEXHUNTER,35222,8.0
-Eien-,936,5.0
-1Mary1-,2034,7.0
itsParth,52481,8.0
C_Luffy,54492,7.0
Foxeey,32867,10.0
KatjieKat,565,7.0
Kast2,52367,7.0
-HeXy-,4654,7.0
Tijmuffin,2398,6.0
Ristoki,24577,6.0
poyomon99,56230,9.0
ThunderOBolt,31765,1.0
Karokek7,31553,8.0
MonjaElisa,11701,5.0
Kasuga_Arata48,32485,4.0
-AkagiChan-,2167,10.0
arpia97,9624,6.0
-LG,26243,7.0
Monya3,22145,8.0
itsmemario55,49782,9.0
Tibler,20021,8.0
Foxcoo,23321,7.0
Fountain_Of_Milk,37152,8.0
Monkeyy_,49776,9.0
RisottoNero1337,30831,7.0
Fracazo,39940,8.0
Kartik_Gusain6,48375,6.0
Karunas,48583,9.0
probreaux,6702,6.0
MoonStalker,160,10.0
CU-563,2890,8.0
-Krism-,36633,7.0
Riusnaan,17549,8.0
itoshirin_gf,37450,9.0
--Aestuo--,5097,7.0
-Ichihara-Yuuko-,34096,10.0
Rizhuki-san,38699,7.0
ittsxenia,34599,9.0
Fondofwisdom,45576,9.0
CaleHetinuse,9253,9.0
ThuThi,5042,8.0
ForcingARC,44203,7.0
Frank-Senpai_89,22961,10.0
ppelsa1432,38301,7.0
its_yane,5205,10.0
proxime,1943,7.0
Monitor_LCD,10076,7.0
prozyne,37521,9.0
Fr1d4y_94,56800,3.0
Calal-Chan,1033,7.0
Rior_Archnemias,9117,10.0
itachi_re,6793,7.0
Katakuri187,36215,9.0
Foolyou,38656,7.0
Fox____,34577,9.0
aronyn19,27891,5.0
-David-,35946,5.0
Forbiddensimp,34134,9.0
arth2809,17513,4.0
Folsks,52305,7.0
Foraustin,43690,3.0
RoXas_MMIV,6467,7.0
Kasderan,8937,8.0
Moomeowmoomoo,24765,8.0
Monoluxuria,31845,9.0
Thrust,20785,2.0
princemahdi8,38732,8.0
arkham-bat,10218,8.0
Montazer-kun,9756,10.0
-AC-,8086,10.0
Monkeyking908,35079,9.0
Tib__Furude,52657,8.0
CSR_2002,40496,8.0
Monty_mus03,7054,9.0
Fr_MoonDan,24765,8.0
-Lobo-,50265,10.0
its_GEO,4224,9.0
RishJD,37578,6.0
ashleyyeyeyyey,26055,9.0
Moonmonk,5112,6.0
Throw3r,36882,6.0
isshh,16894,8.0
-FUUJIN-,49891,6.0
Fopdoodle,59597,6.0
provat_haque,51535,7.0
CVManolo,36511,8.0
pseudokatato,52701,9.0
Rion_666,41899,7.0
asiangodz69,39555,8.0
CZ2128CZ,40591,10.0
Tiff_D,60,5.0
Thrasher96,13563,5.0
--kitade--,18115,9.0
RipVanKiller,38826,8.0
MoodnightCafe,36936,7.0
arpia97,35677,6.0
Moonsword20,41461,7.0
Tiagosoutei,37349,8.0
itilyb,1535,8.0
ivaxx,22043,10.0
Rion_666,56400,5.0
Riri-_-,18507,9.0
Kathaa,35838,9.0
Thyntho,1735,6.0
-Mahesvara,14467,9.0
Monkey_D_Mrowek,40956,7.0
MoneybagsMcGee,30307,7.0
Rivaliti,28881,9.0
ismailsrbst,32867,8.0
MoneyMoon,17729,9.0
-Fenris-,223,8.0
Foolaja,49220,8.0
Kashifam,437,9.0
CLModerno,486,8.0
arnav_vv,32281,10.0
Franelas,38935,5.0
-Des-,199,10.0
Katsuki,33489,8.0
Kasvai,20507,8.0
Cacadepollo,431,8.0
prewttyodd,54309,8.0
Forend,2904,9.0
Moodipoy,34277,7.0
Riskelfish,51122,9.0
asetrisk,413,1.0
Karma99,35968,8.0
Kasuga_Arata48,21033,8.0
Karokek7,52215,9.0
MonstroDoOlhoSo,51096,3.0
Foraustin,467,8.0
-Luhui,5085,5.0
Monkey_D_Mrowek,31933,9.0
arkandi,20853,7.0
Cainthazar,25159,7.0
arkein,49387,8.0
RoDem,7311,8.0
Foreverhin,15809,9.0
Folochs,37510,8.0
Ritz501,53065,8.0
artonelico69,4596,8.0
Katastro,11771,10.0
ThorviBritannia,39486,10.0
artaditcz,39463,7.0
pridak7,26055,10.0
-FOXX-,51180,8.0
FpzZzZ,43760,4.0
psychowera,30503,9.0
Kartik_1212,41556,6.0
-Elliot,467,8.0
Monitor_LCD,18495,6.0
ashinkei,34712,7.0
Thunder_Emp,37210,10.0
Caiyou2004,38826,9.0
itsThatWeeb,42423,9.0
itay9850,55911,10.0
Montie,37171,7.0
itzragner,56907,10.0
-Araragi-,36632,6.0
MoonTan,20931,6.0
-Graina-,1482,8.0
projectfear22,8841,10.0
CSRED,16001,10.0
-Kosutasu-,11933,9.0
Kato23,25283,9.0
CableApprehensiv,50606,7.0
TienLachowski,53887,9.0
Rising_Tempest,38924,7.0
TienLachowski,51462,9.0
FrankFX,14467,8.0
its_bunny_1536,2655,7.0
TigerOtome19,31118,10.0
CalabreseMuzza,59424,9.0
FoxiDogs,34612,10.0
CRG,32937,9.0
projectfear22,13759,10.0
Kasusu,2254,9.0
Fortealto,40935,9.0
-Hikawa-,9756,10.0
Ristarchik,35790,7.0
Fontes02,5205,9.0
RivetingWeeb,17157,8.0
Kartik_Gusain6,41389,7.0
asia540,957,7.0
ppots,35145,5.0
-Kurara-,34414,3.0
FouleBazarD,49891,9.0
Kastazo,32,8.0
RiroshiDtK,15379,8.0
przemek123,42282,7.0
pouuuiii,45576,8.0
asabust,37497,9.0
itsmepee,10863,6.0
its_el_bori,33032,8.0
prettysoon,38524,9.0
Katon967,31637,7.0
FoxOf,32182,9.0
Moon_War,22789,7.0
Rjt,56439,9.0
princedizzytoon,41389,9.0
itssaturn,38883,8.0
FoxOf,42774,5.0
----shia,12549,6.0
prefart,10087,9.0
KashKetchum,20449,6.0
Ritulis,32901,8.0
Riroshi,50265,10.0
-Cyberia-,2026,6.0
Tibikame,54839,4.0
Throni,32344,1.0
psm3l0,36098,7.0
Calamite,31764,8.0
itadaki_monjirou,31043,8.0
KasukeLp,7054,9.0
precurejunkie,14073,6.0
proudsauce,40839,2.0
Ripler,1132,7.0
asafsuf,41467,2.0
-Dullahan,4163,7.0
Fovexes71125,51019,10.0
Thoompiemas,8841,7.0
prohibitedeyes,5909,8.0
Karison,52211,6.0
itskindacl0udy,34612,8.0
Ritsuchaaan,19315,2.0
CaitNAnt,20977,7.0
ppelsa1432,11887,8.0
MoodyDead,8142,9.0
CSequino,48583,9.0
Katsu22,43007,8.0
Caity-Cat,16592,5.0
Caldog__,31757,9.0
CabMister,39587,9.0
Monoluxuria,54309,9.0
artkage_,40333,1.0
Fotsuan,918,5.0
-Boba-,37510,8.0
iskariotes,7336,8.0
itacha4ever,24913,8.0
Monzue,22297,7.0
arunbainz,19769,3.0
armanyan,21327,9.0
Moonlightblade14,16934,7.0
Frank_00,51213,7.0
CY0R,37347,9.0
-Dremer-,38524,10.0
TiffyIffy,23283,8.0
proximo,29575,9.0
Karuchi,52107,8.0
TigerInSpace,31043,7.0
asiad,11013,7.0
CabMister,38101,8.0
Kasia0909,15417,10.0
asheccen,30,8.0
Katoteshi,53148,7.0
KasteR_,31374,1.0
CROWgaandmedega,34009,6.0
Francisco_Avila,38992,8.0
provat_haque,36456,7.0
Karmel,33478,7.0
RitaGandra,24703,8.0
-FacetiousGuy-,31686,3.0
-Mahesvara,39535,8.0
COHROSE,49776,10.0
Moonus,33263,6.0
Monoriu,33161,6.0
-Boreas-,14719,8.0
Caciulacdlac,3712,7.0
ppalganppanda,431,10.0
powerOfNeo107,8861,8.0
Rmekude,58131,10.0
-FrankliN,38524,9.0
MonsterZero11,18411,7.0
arminrf,40776,10.0
Throwawaybathtow,2167,6.0
Katadon,1818,7.0
itsleoxz,48316,9.0
psychosykes,51818,10.0
Fortijack,6594,8.0
Karnrage,8676,7.0
Franguinho,9181,7.0
primzcm,41456,3.0
Karumine,15391,8.0
Follw,55701,6.0
CairoSCCP,50739,7.0
princesahu1567,35788,7.0
princefa5,44059,6.0
Rishama,53621,10.0
Risha_Haruki,31797,6.0
KashKetchum,21009,4.0
princedetective7,10793,6.0
Katler,51180,10.0
Caju0,37154,5.0
-David-,34134,6.0
ThunderRed99,48553,7.0
-Haoto-,18655,8.0
Ritinha_chan,40456,9.0
asadxawan,30015,7.0
armandomora,36999,8.0
ps2_superstar,467,9.0
asal1310m,31758,10.0
ismail18,51213,7.0
ThymeSeyU,11741,9.0
Kashiwazaki_chan,16512,7.0
-Lucas_Rocha-,40530,7.0
Ripler,44881,7.0
-Ginko,5630,9.0
-Kotoha-,38992,7.0
Rjt,58711,10.0
Kasumiiiii,35806,8.0
Karma_Bacardi,23281,8.0
itsBits,37475,5.0
arth2809,17505,10.0
ashdrxp,22319,8.0
RjtheGreat14,16001,8.0
Thrill_Vessel,38680,8.0
Tiffaniya,807,7.0
Monofly,57533,7.0
Tiffany_Zuchkan,26213,10.0
Forwpy,40853,9.0
pouckis,29067,7.0
ashuran9007,36949,9.0
Kashi_Otaku,14813,8.0
Tigeren,5973,7.0
artoriaswbm,11757,6.0
arshagor190,34566,8.0
artin_1702,11499,7.0
itacha4ever,47790,7.0
-Aster-,9969,9.0
-Jinxren-,28223,8.0
ars2,38360,7.0
